run_timestamp,dataset,pdf_name,pdf_path,output_path,log_path,status,num_pages,raw_pdf_tokens,toc_present,toc_page_index_given,structure_input_tokens,structure_output_tokens,structure_total_tokens,structure_llm_successful_calls,structure_llm_failed_calls,structure_latency_seconds,error,doc_name,num_chunks,total_chunk_tokens,chunk_input_tokens,chunk_output_tokens,chunk_total_tokens,chunk_llm_successful_calls,chunk_llm_failed_calls,chunk_latency_seconds,combined_input_tokens,combined_output_tokens,combined_total_tokens,combined_llm_successful_calls,combined_llm_failed_calls,combined_latency_seconds,structure_total_tokens_per_page,structure_latency_seconds_per_page,structure_llm_calls_per_page,chunk_total_tokens_per_page,chunk_latency_seconds_per_page,chunk_total_tokens_per_chunk,chunk_latency_seconds_per_chunk,combined_total_tokens_per_page,combined_latency_seconds_per_page,combined_total_tokens_per_chunk,combined_latency_seconds_per_chunk
2026-08-10 16:50:41,FinanceBench,FOOTLOCKER_2022_8K_dated-2022-08-19,data/FinanceBench/FOOTLOCKER_2022_8K_dated-2022-08-19.pdf,final results\FinanceBench structure\FOOTLOCKER_2022_8K_dated-2022-08-19_structure.json,data\FinanceBench\logs\FOOTLOCKER_2022_8K_dated-2022-08-19_20260810_165041.json,success,31,17664,no,no,161614,100628,262242,150,0,503.885,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161614.0,100628.0,262242.0,150.0,0.0,503.885,8459.4194,16.2544,4.8387,0.0,0.0,,,8459.4194,16.2544,,
2026-08-10 17:04:17,FinanceBench,GENERALMILLS_2020_10K,data/FinanceBench/GENERALMILLS_2020_10K.pdf,final results\FinanceBench structure\GENERALMILLS_2020_10K_structure.json,data\FinanceBench\logs\GENERALMILLS_2020_10K_20260810_170417.json,success,127,102986,yes,yes,588565,266590,855155,369,0,1216.834,,GENERALMILLS_2020_10K,96.0,104420.0,578.0,1370.0,1948.0,1.0,0.0,23.506,589143.0,267960.0,857103.0,370.0,0.0,1240.34,6733.5039,9.5814,2.9055,15.3386,0.1851,20.291666666666668,0.24485416666666668,6748.8425,9.7665,8928.15625,12.920208333333335
2026-08-10 17:25:55,FinanceBench,JOHNSON_JOHNSON_2022_10K,data/FinanceBench/JOHNSON_JOHNSON_2022_10K.pdf,final results\FinanceBench structure\JOHNSON_JOHNSON_2022_10K_structure.json,data\FinanceBench\logs\JOHNSON_JOHNSON_2022_10K_20260810_172555.json,success,151,117202,yes,yes,739062,318404,1057466,418,0,1451.452,,JOHNSON_JOHNSON_2022_10K,116.0,114970.0,4527.0,6678.0,11205.0,5.0,0.0,84.434,743589.0,325082.0,1068671.0,423.0,0.0,1535.886,7003.0861,9.6123,2.7682,74.2053,0.5592,96.59482758620689,0.7278793103448276,7077.2914,10.1714,9212.681034482759,13.240396551724137
2026-08-10 18:31:03,FinanceBench,JOHNSON_JOHNSON_2022Q4_EARNINGS,data/FinanceBench/JOHNSON_JOHNSON_2022Q4_EARNINGS.pdf,final results\FinanceBench structure\JOHNSON_JOHNSON_2022Q4_EARNINGS_structure.json,data\FinanceBench\logs\JOHNSON_JOHNSON_2022Q4_EARNINGS_20260810_183103.json,success,24,20228,no,no,139284,85928,225212,106,0,432.377,,JOHNSON_JOHNSON_2022Q4_EARNINGS,27.0,19709.0,0.0,0.0,0.0,0.0,0.0,3.187,139284.0,85928.0,225212.0,106.0,0.0,435.564,9383.8333,18.0157,4.4167,0.0,0.1328,0.0,0.11803703703703704,9383.8333,18.1485,8341.185185185184,16.132
2026-08-10 19:10:12,FinanceBench,JOHNSON_JOHNSON_2023_8K_dated-2023-08-30,data/FinanceBench/JOHNSON_JOHNSON_2023_8K_dated-2023-08-30.pdf,final results\FinanceBench structure\JOHNSON_JOHNSON_2023_8K_dated-2023-08-30_structure.json,data\FinanceBench\logs\JOHNSON_JOHNSON_2023_8K_dated-2023-08-30_20260810_191012.json,success,27,17406,no,no,102283,54998,157281,84,0,439.744,,JOHNSON_JOHNSON_2023_8K_dated-2023-08-30,21.0,17971.0,2166.0,2462.0,4628.0,2.0,0.0,36.5,104449.0,57460.0,161909.0,86.0,0.0,476.244,5825.2222,16.2868,3.1111,171.4074,1.3519,220.38095238095238,1.7380952380952381,5996.6296,17.6387,7709.952380952381,22.678285714285714
2026-08-10 19:18:09,FinanceBench,JOHNSON_JOHNSON_2023Q2_EARNINGS,data/FinanceBench/JOHNSON_JOHNSON_2023Q2_EARNINGS.pdf,final results\FinanceBench structure\JOHNSON_JOHNSON_2023Q2_EARNINGS_structure.json,data\FinanceBench\logs\JOHNSON_JOHNSON_2023Q2_EARNINGS_20260810_191809.json,success,24,19994,yes,no,118742,61435,180177,82,0,490.297,,JOHNSON_JOHNSON_2023Q2_EARNINGS,19.0,18524.0,0.0,0.0,0.0,0.0,0.0,3.247,118742.0,61435.0,180177.0,82.0,0.0,493.544,7507.375,20.429,3.4167,0.0,0.1353,0.0,0.17089473684210527,7507.375,20.5643,9483.0,25.976000000000003
2026-08-10 19:27:15,FinanceBench,JPMORGAN_2021Q1_10Q,data/FinanceBench/JPMORGAN_2021Q1_10Q.pdf,final results\FinanceBench structure\JPMORGAN_2021Q1_10Q_structure.json,data\FinanceBench\logs\JPMORGAN_2021Q1_10Q_20260810_192715.json,success,179,163937,yes,yes,2860771,1102518,3963289,1379,0,4582.217,,JPMORGAN_2021Q1_10Q,273.0,164365.0,34466.0,34267.0,68733.0,27.0,0.0,449.554,2895237.0,1136785.0,4032022.0,1406.0,0.0,5031.771,22141.2793,25.599,7.7039,383.9832,2.5115,251.76923076923077,1.6467179487179486,22525.2626,28.1105,14769.311355311354,18.431395604395604
2026-08-10 20:44:10,FinanceBench,JPMORGAN_2022_10K,data/FinanceBench/JPMORGAN_2022_10K.pdf,final results\FinanceBench structure\JPMORGAN_2022_10K_structure.json,data\FinanceBench\logs\JPMORGAN_2022_10K_20260810_204410.json,success,382,376150,yes,yes,6423148,2317966,8741114,3085,1,7343.361,,JPMORGAN_2022_10K,687.0,374148.0,67598.0,63265.0,130863.0,57.0,0.0,778.701,6490746.0,2381231.0,8871977.0,3142.0,1.0,8122.062,22882.4974,19.2235,8.0759,342.5733,2.0385,190.48471615720524,1.133480349344978,23225.0707,21.2619,12914.085880640465,11.82250655021834
2026-08-11 08:22:19,FinanceBench,JPMORGAN_2022Q2_10Q,data/FinanceBench/JPMORGAN_2022Q2_10Q.pdf,final results\FinanceBench structure\JPMORGAN_2022Q2_10Q_structure.json,data\FinanceBench\logs\JPMORGAN_2022Q2_10Q_20260811_082219.json,success,197,183141,yes,yes,3187849,1166018,4353867,1444,0,4452.38,,JPMORGAN_2022Q2_10Q,280.0,181554.0,26408.0,27742.0,54150.0,21.0,0.0,386.394,3214257.0,1193760.0,4408017.0,1465.0,0.0,4838.774,22100.8477,22.6009,7.3299,274.8731,1.9614,193.39285714285714,1.3799785714285715,22375.7208,24.5623,15742.917857142857,17.281335714285717
2026-08-11 19:05:56,FinanceBench,JPMORGAN_2023Q2_10Q,data/FinanceBench/JPMORGAN_2023Q2_10Q.pdf,final results\FinanceBench structure\JPMORGAN_2023Q2_10Q_structure.json,data\FinanceBench\logs\JPMORGAN_2023Q2_10Q_20260811_190556.json,success,217,208051,yes,yes,3103195,1251603,4354798,1516,1,3724.251,,JPMORGAN_2023Q2_10Q,299.0,208835.0,39986.0,41649.0,81635.0,30.0,0.0,460.979,3143181.0,1293252.0,4436433.0,1546.0,1.0,4185.23,20068.1935,17.1624,6.9862,376.1982,2.1243,273.0267558528428,1.5417357859531773,20444.3917,19.2868,14837.56856187291,13.997424749163882
2026-08-11 21:51:03,FinanceBench,LOCKHEEDMARTIN_2021_10K,data/FinanceBench/LOCKHEEDMARTIN_2021_10K.pdf,final results\FinanceBench structure\LOCKHEEDMARTIN_2021_10K_structure.json,data\FinanceBench\logs\LOCKHEEDMARTIN_2021_10K_20260811_215103.json,success,136,111687,yes,yes,688766,290480,979246,424,0,825.727,,LOCKHEEDMARTIN_2021_10K,113.0,111726.0,1291.0,1948.0,3239.0,2.0,0.0,34.187,690057.0,292428.0,982485.0,426.0,0.0,859.914,7200.3382,6.0715,3.1176,23.8162,0.2514,28.663716814159294,0.3025398230088495,7224.1544,6.3229,8694.557522123894,7.609858407079646
2026-08-11 22:44:06,FinanceBench,LOCKHEEDMARTIN_2022_10K,data/FinanceBench/LOCKHEEDMARTIN_2022_10K.pdf,final results\FinanceBench structure\LOCKHEEDMARTIN_2022_10K_structure.json,data\FinanceBench\logs\LOCKHEEDMARTIN_2022_10K_20260811_224406.json,success,130,111378,yes,yes,700653,303773,1004426,399,0,1092.859,,LOCKHEEDMARTIN_2022_10K,101.0,114074.0,1464.0,2978.0,4442.0,2.0,0.0,44.606,702117.0,306751.0,1008868.0,401.0,0.0,1137.465,7726.3538,8.4066,3.0692,34.1692,0.3431,43.98019801980198,0.44164356435643565,7760.5231,8.7497,9988.79207920792,11.262029702970295
2026-08-12 09:04:47,FinanceBench,MGMRESORTS_2018_10K,data/FinanceBench/MGMRESORTS_2018_10K.pdf,final results\FinanceBench structure\MGMRESORTS_2018_10K_structure.json,data\FinanceBench\logs\MGMRESORTS_2018_10K_20260812_090447.json,success,188,172229,yes,yes,1355409,705063,2060472,870,0,2040.844,,MGMRESORTS_2018_10K,220.0,177328.0,20398.0,14183.0,34581.0,10.0,0.0,180.771,1375807.0,719246.0,2095053.0,880.0,0.0,2221.615,10959.9574,10.8556,4.6277,183.9415,0.9615,157.18636363636364,0.8216863636363636,11143.8989,11.8171,9522.968181818182,10.098250000000002
2026-08-16 15:47:39,FinanceBench,MGMRESORTS_2022_10K,data/FinanceBench/MGMRESORTS_2022_10K.pdf,final results\FinanceBench structure\MGMRESORTS_2022_10K_structure.json,data\FinanceBench\logs\MGMRESORTS_2022_10K_20260816_154739.json,success,220,150753,yes,yes,1150038,625700,1775738,914,0,1276.685,,MGMRESORTS_2022_10K,252.0,154517.0,1532.0,2975.0,4507.0,2.0,0.0,62.477,1151570.0,628675.0,1780245.0,916.0,0.0,1339.162,8071.5364,5.8031,4.1545,20.4864,0.284,17.884920634920636,0.24792460317460316,8092.0227,6.0871,7064.464285714285,5.31413492063492
2026-08-16 16:17:47,FinanceBench,MGMRESORTS_2022Q4_EARNINGS,data/FinanceBench/MGMRESORTS_2022Q4_EARNINGS.pdf,final results\FinanceBench structure\MGMRESORTS_2022Q4_EARNINGS_structure.json,data\FinanceBench\logs\MGMRESORTS_2022Q4_EARNINGS_20260816_161747.json,success,15,12752,no,no,100103,52009,152112,77,0,219.281,,MGMRESORTS_2022Q4_EARNINGS,18.0,12692.0,663.0,981.0,1644.0,1.0,0.0,14.106,100766.0,52990.0,153756.0,78.0,0.0,233.387,10140.8,14.6187,5.1333,109.6,0.9404,91.33333333333333,0.7836666666666666,10250.4,15.5591,8542.0,12.965944444444444
2026-08-16 16:21:33,FinanceBench,MGMRESORTS_2023Q2_10Q,data/FinanceBench/MGMRESORTS_2023Q2_10Q.pdf,final results\FinanceBench structure\MGMRESORTS_2023Q2_10Q_structure.json,data\FinanceBench\logs\MGMRESORTS_2023Q2_10Q_20260816_162133.json,success,62,41690,yes,yes,307006,101185,408191,104,0,503.676,,MGMRESORTS_2023Q2_10Q,18.0,48685.0,0.0,0.0,0.0,0.0,0.0,6.605,307006.0,101185.0,408191.0,104.0,0.0,510.281,6583.7258,8.1238,1.6774,0.0,0.1065,0.0,0.36694444444444446,6583.7258,8.2303,22677.277777777777,28.348944444444445
2026-08-16 16:50:24,FinanceBench,MICROSOFT_2016_10K,data/FinanceBench/MICROSOFT_2016_10K.pdf,final results\FinanceBench structure\MICROSOFT_2016_10K_structure.json,data\FinanceBench\logs\MICROSOFT_2016_10K_20260816_165024.json,success,121,90230,yes,yes,373313,167408,540721,203,0,770.009,,MICROSOFT_2016_10K,50.0,90686.0,11849.0,4128.0,15977.0,2.0,0.0,49.732,385162.0,171536.0,556698.0,205.0,0.0,819.741,4468.7686,6.3637,1.6777,132.0413,0.411,319.54,0.99464,4600.8099,6.7747,11133.96,16.39482
2026-08-16 17:03:18,FinanceBench,MICROSOFT_2023_10K,data/FinanceBench/MICROSOFT_2023_10K.pdf,final results\FinanceBench structure\MICROSOFT_2023_10K_structure.json,data\FinanceBench\logs\MICROSOFT_2023_10K_20260816_170318.json,success,116,81000,yes,yes,236107,107035,343142,134,0,793.217,,MICROSOFT_2023_10K,31.0,80922.0,0.0,0.0,0.0,0.0,0.0,15.462,236107.0,107035.0,343142.0,134.0,0.0,808.679,2958.1207,6.8381,1.1552,0.0,0.1333,0.0,0.4987741935483871,2958.1207,6.9714,11069.09677419355,26.086419354838707
2026-08-16 17:16:36,FinanceBench,NETFLIX_2017_10K,data/FinanceBench/NETFLIX_2017_10K.pdf,final results\FinanceBench structure\NETFLIX_2017_10K_structure.json,data\FinanceBench\logs\NETFLIX_2017_10K_20260816_171636.json,success,73,54189,yes,yes,190793,111690,302483,130,0,899.639,,NETFLIX_2017_10K,25.0,54908.0,0.0,0.0,0.0,0.0,0.0,4.714,190793.0,111690.0,302483.0,130.0,0.0,904.353,4143.6027,12.3238,1.7808,0.0,0.0646,0.0,0.18856,4143.6027,12.3884,12099.32,36.17412
2026-08-16 17:31:42,FinanceBench,NIKE_2018_10K,data/FinanceBench/NIKE_2018_10K.pdf,final results\FinanceBench structure\NIKE_2018_10K_structure.json,data\FinanceBench\logs\NIKE_2018_10K_20260816_173142.json,success,97,91876,yes,yes,391247,147729,538976,172,0,997.162,,NIKE_2018_10K,40.0,91813.0,0.0,0.0,0.0,0.0,0.0,8.055,391247.0,147729.0,538976.0,172.0,0.0,1005.217,5556.4536,10.28,1.7732,0.0,0.083,0.0,0.201375,5556.4536,10.3631,13474.4,25.130425
2026-08-16 17:48:25,FinanceBench,NIKE_2019_10K,data/FinanceBench/NIKE_2019_10K.pdf,final results\FinanceBench structure\NIKE_2019_10K_structure.json,data\FinanceBench\logs\NIKE_2019_10K_20260816_174825.json,success,104,80686,yes,yes,307078,125753,432831,167,0,717.553,,NIKE_2019_10K,35.0,80974.0,0.0,0.0,0.0,0.0,0.0,7.756,307078.0,125753.0,432831.0,167.0,0.0,725.309,4161.8365,6.8995,1.6058,0.0,0.0746,0.0,0.22160000000000002,4161.8365,6.9741,12366.6,20.723114285714285
2026-08-16 18:00:29,FinanceBench,NIKE_2023_10K,data/FinanceBench/NIKE_2023_10K.pdf,final results\FinanceBench structure\NIKE_2023_10K_structure.json,data\FinanceBench\logs\NIKE_2023_10K_20260816_180029.json,success,106,82216,yes,yes,337561,129264,466825,193,0,695.904,,NIKE_2023_10K,41.0,85454.0,0.0,0.0,0.0,0.0,0.0,5.818,337561.0,129264.0,466825.0,193.0,0.0,701.722,4404.0094,6.5651,1.8208,0.0,0.0549,0.0,0.14190243902439023,4404.0094,6.62,11385.975609756097,17.115170731707316
2026-08-16 18:43:14,FinanceBench,PAYPAL_2022_10K,data/FinanceBench/PAYPAL_2022_10K.pdf,final results\FinanceBench structure\PAYPAL_2022_10K_structure.json,data\FinanceBench\logs\PAYPAL_2022_10K_20260816_184314.json,success,134,100470,yes,yes,691659,326788,1018447,485,0,1082.284,,PAYPAL_2022_10K,135.0,100207.0,4288.0,4109.0,8397.0,4.0,0.0,72.454,695947.0,330897.0,1026844.0,489.0,0.0,1154.738,7600.3507,8.0767,3.6194,62.6642,0.5407,62.2,0.5366962962962962,7663.0149,8.6174,7606.251851851852,8.553614814814816
2026-08-16 19:01:23,FinanceBench,PEPSICO_2021_10K,data/FinanceBench/PEPSICO_2021_10K.pdf,final results\FinanceBench structure\PEPSICO_2021_10K_structure.json,data\FinanceBench\logs\PEPSICO_2021_10K_20260816_190123.json,success,549,254115,yes,yes,2045185,854604,2899789,1103,0,3225.618,,PEPSICO_2021_10K,327.0,253944.0,21738.0,21594.0,43332.0,20.0,0.0,290.98,2066923.0,876198.0,2943121.0,1123.0,0.0,3516.598,5281.9472,5.8754,2.0091,78.929,0.53,132.5137614678899,0.8898470948012233,5360.8761,6.4055,9000.37003058104,10.754122324159022
2026-08-16 19:55:14,FinanceBench,PEPSICO_2022_10K,data/FinanceBench/PEPSICO_2022_10K.pdf,final results\FinanceBench structure\PEPSICO_2022_10K_structure.json,data\FinanceBench\logs\PEPSICO_2022_10K_20260816_195514.json,success,503,265130,yes,yes,2782829,1244063,4026892,1750,0,3887.857,,PEPSICO_2022_10K,506.0,265199.0,18810.0,19799.0,38609.0,19.0,0.0,264.29,2801639.0,1263862.0,4065501.0,1769.0,0.0,4152.147,8005.7495,7.7293,3.4791,76.7575,0.5254,76.30237154150197,0.522312252964427,8082.507,8.2548,8034.586956521739,8.205824110671937
2026-08-16 21:00:10,FinanceBench,PEPSICO_2023_8K_dated-2023-05-05,data/FinanceBench/PEPSICO_2023_8K_dated-2023-05-05.pdf,final results\FinanceBench structure\PEPSICO_2023_8K_dated-2023-05-05_structure.json,data\FinanceBench\logs\PEPSICO_2023_8K_dated-2023-05-05_20260816_210010.json,success,5,1872,no,no,10247,6847,17094,15,0,81.074,,PEPSICO_2023_8K_dated-2023-05-05,3.0,1872.0,0.0,0.0,0.0,0.0,0.0,0.669,10247.0,6847.0,17094.0,15.0,0.0,81.743,3418.8,16.2148,3.0,0.0,0.1338,0.0,0.223,3418.8,16.3486,5698.0,27.247666666666664
2026-08-16 21:01:36,FinanceBench,PEPSICO_2023_8K_dated-2023-05-30,data/FinanceBench/PEPSICO_2023_8K_dated-2023-05-30.pdf,final results\FinanceBench structure\PEPSICO_2023_8K_dated-2023-05-30_structure.json,data\FinanceBench\logs\PEPSICO_2023_8K_dated-2023-05-30_20260816_210136.json,success,172,122921,yes,yes,1051780,524205,1575985,588,0,3125.864,,PEPSICO_2023_8K_dated-2023-05-30,149.0,127508.0,0.0,0.0,0.0,0.0,0.0,14.197,1051780.0,524205.0,1575985.0,588.0,0.0,3140.061,9162.7035,18.1736,3.4186,0.0,0.0825,0.0,0.09528187919463087,9162.7035,18.2562,10577.080536912752,21.07423489932886
2026-08-16 21:55:47,FinanceBench,PEPSICO_2023Q1_EARNINGS,data/FinanceBench/PEPSICO_2023Q1_EARNINGS.pdf,final results\FinanceBench structure\PEPSICO_2023Q1_EARNINGS_structure.json,data\FinanceBench\logs\PEPSICO_2023Q1_EARNINGS_20260816_215547.json,success,16,9588,no,no,65615,43751,109366,57,0,259.284,,PEPSICO_2023Q1_EARNINGS,12.0,9449.0,568.0,507.0,1075.0,1.0,0.0,8.61,66183.0,44258.0,110441.0,58.0,0.0,267.894,6835.375,16.2052,3.5625,67.1875,0.5381,89.58333333333333,0.7174999999999999,6902.5625,16.7434,9203.416666666666,22.3245
2026-08-16 22:00:11,FinanceBench,PFIZER_2021_10K,data/FinanceBench/PFIZER_2021_10K.pdf,final results\FinanceBench structure\PFIZER_2021_10K_structure.json,data\FinanceBench\logs\PFIZER_2021_10K_20260816_220011.json,success,143,152509,yes,yes,1234466,509146,1743612,590,0,1669.812,,PFIZER_2021_10K,153.0,160120.0,2078.0,3014.0,5092.0,3.0,0.0,56.11,1236544.0,512160.0,1748704.0,593.0,0.0,1725.922,12193.0909,11.677,4.1259,35.6084,0.3924,33.28104575163399,0.36673202614379086,12228.6993,12.0694,11429.437908496731,11.280535947712417
2026-08-16 22:28:06,FinanceBench,PFIZER_2023Q2_10Q,data/FinanceBench/PFIZER_2023Q2_10Q.pdf,final results\FinanceBench structure\PFIZER_2023Q2_10Q_structure.json,data\FinanceBench\logs\PFIZER_2023Q2_10Q_20260816_222806.json,success,72,63423,yes,yes,268718,77235,345953,90,0,720.546,,PFIZER_2023Q2_10Q,16.0,63414.0,0.0,0.0,0.0,0.0,0.0,7.626,268718.0,77235.0,345953.0,90.0,0.0,728.172,4804.9028,10.0076,1.25,0.0,0.1059,0.0,0.476625,4804.9028,10.1135,21622.0625,45.51075
2026-08-16 22:40:13,FinanceBench,ULTABEAUTY_2023_10K,data/FinanceBench/ULTABEAUTY_2023_10K.pdf,final results\FinanceBench structure\ULTABEAUTY_2023_10K_structure.json,data\FinanceBench\logs\ULTABEAUTY_2023_10K_20260816_224013.json,success,105,67692,yes,yes,246158,111600,357758,154,0,1028.256,,ULTABEAUTY_2023_10K,30.0,68992.0,0.0,0.0,0.0,0.0,0.0,9.094,246158.0,111600.0,357758.0,154.0,0.0,1037.35,3407.219,9.7929,1.4667,0.0,0.0866,0.0,0.3031333333333333,3407.219,9.8795,11925.266666666666,34.57833333333334
2026-08-16 22:57:26,FinanceBench,ULTABEAUTY_2023Q4_EARNINGS,data/FinanceBench/ULTABEAUTY_2023Q4_EARNINGS.pdf,final results\FinanceBench structure\ULTABEAUTY_2023Q4_EARNINGS_structure.json,data\FinanceBench\logs\ULTABEAUTY_2023Q4_EARNINGS_20260816_225726.json,success,9,5821,no,no,48749,29390,78139,44,0,208.689,,ULTABEAUTY_2023Q4_EARNINGS,11.0,5796.0,806.0,1090.0,1896.0,1.0,0.0,12.669,49555.0,30480.0,80035.0,45.0,0.0,221.358,8682.1111,23.1877,4.8889,210.6667,1.4077,172.36363636363637,1.1517272727272727,8892.7778,24.5953,7275.909090909091,20.123454545454546
2026-08-16 23:00:59,FinanceBench,VERIZON_2021_10K,data/FinanceBench/VERIZON_2021_10K.pdf,final results\FinanceBench structure\VERIZON_2021_10K_structure.json,data\FinanceBench\logs\VERIZON_2021_10K_20260816_230059.json,success,120,103378,yes,yes,814208,363856,1178064,525,0,1059.147,,VERIZON_2021_10K,148.0,105523.0,7280.0,10297.0,17577.0,10.0,0.0,127.873,821488.0,374153.0,1195641.0,535.0,0.0,1187.02,9817.2,8.8262,4.375,146.475,1.0656,118.76351351351352,0.8640067567567568,9963.675,9.8918,8078.655405405405,8.020405405405405
2026-08-16 23:18:43,FinanceBench,VERIZON_2022_10K,data/FinanceBench/VERIZON_2022_10K.pdf,final results\FinanceBench structure\VERIZON_2022_10K_structure.json,data\FinanceBench\logs\VERIZON_2022_10K_20260816_231843.json,success,124,103825,yes,yes,800196,364306,1164502,522,0,889.308,,VERIZON_2022_10K,144.0,104622.0,5077.0,7630.0,12707.0,7.0,0.0,89.435,805273.0,371936.0,1177209.0,529.0,0.0,978.743,9391.1452,7.1718,4.2097,102.4758,0.7213,88.24305555555556,0.6210763888888889,9493.621,7.8931,8175.0625,6.7968263888888885
2026-08-16 23:33:39,FinanceBench,WALMART_2019_10K,data/FinanceBench/WALMART_2019_10K.pdf,final results\FinanceBench structure\WALMART_2019_10K_structure.json,data\FinanceBench\logs\WALMART_2019_10K_20260816_233339.json,success,155,105255,yes,yes,315112,130294,445406,141,0,690.083,,WALMART_2019_10K,28.0,107396.0,0.0,0.0,0.0,0.0,0.0,5.768,315112.0,130294.0,445406.0,141.0,0.0,695.851,2873.5871,4.4521,0.9097,0.0,0.0372,0.0,0.206,2873.5871,4.4894,15907.357142857143,24.85182142857143
